Canton,ID,NOGA,Size,Establishment,Nr,Companies,Employees,Households,Houseprices,Population,Graduates,Employment,Owners
Basel-Stadt,13,13 Herstellung von Textilien,1,1-9 Employees,12,0.2,0.153846153846154,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,14,14 Herstellung von Bekleidung,1,1-9 Employees,12,-0.0158730158730159,-0.112903225806452,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,15,"15 Herstellung von Leder, Lederwaren und Schuhen",1,1-9 Employees,12,0.5,-0.0952380952380952,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",1,1-9 Employees,12,-0.0317460317460317,-0.237804878048781,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",2,10-49 Employees,12,0.75,0.188524590163934,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,18,"18 Herstellung von Druckerzeugnissen, Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",1,1-9 Employees,12,-0.2,-0.231527093596059,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,18,"18 Herstellung von Druckerzeugnissen, Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",2,10-49 Employees,12,0.166666666666667,-0.056390977443609,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,21,21 Herstellung von pharmazeutischen Erzeugnissen,1,1-9 Employees,12,-1,-0.6,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,21,21 Herstellung von pharmazeutischen Erzeugnissen,4,250+ Employees,12,-1,0.125569251320663,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,23,"23 Herstellung von Glas und Glaswaren, Keramik, Verarbeitung von Steinen und Erden",1,1-9 Employees,12,-0.0952380952380952,-0.245283018867925,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,25,25 Herstellung von Metallerzeugnissen,1,1-9 Employees,12,-0.0634920634920635,-0.0175438596491228,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,26,"26 Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",1,1-9 Employees,12,-1,0.0645161290322581,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,27,27 Herstellung von elektrischen Ausrüstungen,1,1-9 Employees,12,-0.2,-0.3,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,28,28 Maschinenbau,1,1-9 Employees,12,-1,0.833333333333333,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,31,31 Herstellung von Möbeln,1,1-9 Employees,12,0.0769230769230769,0.347826086956522,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,32,32 Herstellung von sonstigen Waren,1,1-9 Employees,12,0.0338983050847458,-0.173633440514469,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,32,32 Herstellung von sonstigen Waren,2,10-49 Employees,12,1,0.104395604395604,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,33,33 Reparatur und Installation von Maschinen und Ausrüstungen,1,1-9 Employees,12,-1,-0.348837209302326,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,38,"38 Sammlung, Behandlung und Beseitigung von Abfällen, Rückgewinnung",2,10-49 Employees,12,-1,-0.184713375796178,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,41,41 Hochbau,1,1-9 Employees,12,0,-0.0526315789473684,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,41,41 Hochbau,2,10-49 Employees,12,-0.333333333333333,-0.336065573770492,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,41,41 Hochbau,3,50-249 Employees,12,-0.125,0.13755980861244,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,42,42 Tiefbau,1,1-9 Employees,12,-1,-1,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,42,42 Tiefbau,2,10-49 Employees,12,-1,-0.00763358778625954,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,43,"43 Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",1,1-9 Employees,12,0.0214285714285714,0.106722106722107,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,43,"43 Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",2,10-49 Employees,12,-0.0337078651685393,0.0313924050632911,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,43,"43 Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",3,50-249 Employees,12,-0.454545454545455,-0.294145199063232,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,45,"45 Handel mit Motorfahrzeugen, Instandhaltung und Reparatur von Motorfahrzeugen",1,1-9 Employees,12,-0.122137404580153,-0.0982367758186398,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,45,"45 Handel mit Motorfahrzeugen, Instandhaltung und Reparatur von Motorfahrzeugen",2,10-49 Employees,12,-0.333333333333333,-0.172910662824208,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,46,46 Grosshandel (ohne Handel mit Motorfahrzeugen),1,1-9 Employees,12,-0.221411192214112,-0.14326375711575,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,46,46 Grosshandel (ohne Handel mit Motorfahrzeugen),2,10-49 Employees,12,1.11764705882353,-0.0887537993920973,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,47,47 Detailhandel (ohne Handel mit Motorfahrzeugen),1,1-9 Employees,12,-0.0972531551596139,-0.109078435856392,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,47,47 Detailhandel (ohne Handel mit Motorfahrzeugen),2,10-49 Employees,12,-0.0607734806629834,-0.0804195804195804,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,47,47 Detailhandel (ohne Handel mit Motorfahrzeugen),3,50-249 Employees,12,0,-0.196448390677026,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,49,49 Landverkehr und Transport in Rohrfernleitungen,1,1-9 Employees,12,-0.0418994413407821,-0.04,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,49,49 Landverkehr und Transport in Rohrfernleitungen,2,10-49 Employees,12,0.111111111111111,-0.0232273838630807,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,49,49 Landverkehr und Transport in Rohrfernleitungen,3,50-249 Employees,12,0,-0.111434108527132,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,50,50 Schifffahrt,1,1-9 Employees,12,0.25,0.392405063291139,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,50,50 Schifffahrt,2,10-49 Employees,12,-0.333333333333333,-0.241645244215938,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,51,51 Luftfahrt,1,1-9 Employees,12,-1,-0.157894736842105,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,52,52 Lagerei sowie Erbringung von sonstigen Dienstleistungen für den Verkehr,1,1-9 Employees,12,-0.190909090909091,-0.134210526315789,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,52,52 Lagerei sowie Erbringung von sonstigen Dienstleistungen für den Verkehr,2,10-49 Employees,12,0,0.0632295719844358,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,52,52 Lagerei sowie Erbringung von sonstigen Dienstleistungen für den Verkehr,3,50-249 Employees,12,-0.384615384615385,-0.369854721549637,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,53,"53 Post-, Kurier- und Expressdienste",1,1-9 Employees,12,-0.0967741935483871,-0.103448275862069,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,53,"53 Post-, Kurier- und Expressdienste",2,10-49 Employees,12,0.727272727272727,0.389830508474576,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,53,"53 Post-, Kurier- und Expressdienste",3,50-249 Employees,12,0,-0.0757430488974113,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,55,55 Beherbergung,1,1-9 Employees,12,-0.25,0.0909090909090909,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,55,55 Beherbergung,2,10-49 Employees,12,0.166666666666667,0.0731707317073171,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,55,55 Beherbergung,3,50-249 Employees,12,-0.0833333333333333,-0.0855431993156544,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,56,56 Gastronomie,1,1-9 Employees,12,0.0261682242990654,0.0393782383419689,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,56,56 Gastronomie,2,10-49 Employees,12,-0.00537634408602151,0.00190943807965085,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,56,56 Gastronomie,3,50-249 Employees,12,0.4,-0.366979091564528,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,58,58 Verlagswesen,1,1-9 Employees,12,-0.0208333333333333,0.121495327102804,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,58,58 Verlagswesen,2,10-49 Employees,12,-1,-0.27037037037037,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,59,"59 Herstellung, Verleih und Vertrieb von Filmen und Fernsehprogrammen, Kinos, Tonstudios und Verlegen von Musik",1,1-9 Employees,12,0.285714285714286,0.137142857142857,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,59,"59 Herstellung, Verleih und Vertrieb von Filmen und Fernsehprogrammen, Kinos, Tonstudios und Verlegen von Musik",2,10-49 Employees,12,0.75,1.05405405405405,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,60,60 Rundfunkveranstalter,1,1-9 Employees,12,0.5,0.818181818181818,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,61,61 Telekommunikation,1,1-9 Employees,12,-0.145833333333333,-0.142011834319527,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,61,61 Telekommunikation,2,10-49 Employees,12,-0.166666666666667,0.0956521739130435,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,62,62 Erbringung von Dienstleistungen der Informationstechnologie,1,1-9 Employees,12,0.160112359550562,0.13722998729352,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,62,62 Erbringung von Dienstleistungen der Informationstechnologie,2,10-49 Employees,12,-0.0701754385964912,-0.0499139414802065,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,63,63 Informationsdienstleistungen,1,1-9 Employees,12,-0.439024390243902,-0.493506493506494,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,64,64 Erbringung von Finanzdienstleistungen,1,1-9 Employees,12,-0.024390243902439,-0.0182648401826484,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,64,64 Erbringung von Finanzdienstleistungen,2,10-49 Employees,12,-0.473684210526316,-0.268588770864947,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,64,64 Erbringung von Finanzdienstleistungen,3,50-249 Employees,12,-0.4,-0.149643705463183,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,65,"65 Versicherungen, Rückversicherungen und Pensionskassen (ohne Sozialversicherung)",1,1-9 Employees,12,-0.24,-0.457627118644068,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,65,"65 Versicherungen, Rückversicherungen und Pensionskassen (ohne Sozialversicherung)",2,10-49 Employees,12,0.111111111111111,-0.312056737588653,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,66,66 Mit Finanz- und Versicherungsdienstleistungen verbundene Tätigkeiten,1,1-9 Employees,12,0,-0.0609318996415771,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,66,66 Mit Finanz- und Versicherungsdienstleistungen verbundene Tätigkeiten,2,10-49 Employees,12,0.0740740740740741,0.0362694300518135,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,68,68 Grundstücks- und Wohnungswesen,1,1-9 Employees,12,-0.00235849056603774,0.0218778486782133,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,68,68 Grundstücks- und Wohnungswesen,2,10-49 Employees,12,0.388888888888889,0.291770573566085,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,68,68 Grundstücks- und Wohnungswesen,3,50-249 Employees,12,-0.285714285714286,-0.0254083484573503,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,69,"69 Rechts- und Steuerberatung, Wirtschaftsprüfung",1,1-9 Employees,12,0.1152,0.0564738292011019,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,69,"69 Rechts- und Steuerberatung, Wirtschaftsprüfung",2,10-49 Employees,12,-0.219512195121951,-0.13391557496361,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,69,"69 Rechts- und Steuerberatung, Wirtschaftsprüfung",3,50-249 Employees,12,0,0.00614754098360656,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,70,"70 Verwaltung und Führung von Unternehmen und Betrieben, Unternehmensberatung",1,1-9 Employees,12,0.223709369024857,0.169028340080972,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,70,"70 Verwaltung und Führung von Unternehmen und Betrieben, Unternehmensberatung",2,10-49 Employees,12,0.04,0.094188376753507,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,70,"70 Verwaltung und Führung von Unternehmen und Betrieben, Unternehmensberatung",3,50-249 Employees,12,0.25,0.0253598355037697,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,70,"70 Verwaltung und Führung von Unternehmen und Betrieben, Unternehmensberatung",4,250+ Employees,12,0,0.0131969646981194,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,71,"71 Architektur- und Ingenieurbüros, technische, physikalische und chemische Untersuchung",1,1-9 Employees,12,0.0681063122923588,0.0886252616887648,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,71,"71 Architektur- und Ingenieurbüros, technische, physikalische und chemische Untersuchung",2,10-49 Employees,12,0.121621621621622,0.114337568058076,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,71,"71 Architektur- und Ingenieurbüros, technische, physikalische und chemische Untersuchung",3,50-249 Employees,12,0.833333333333333,0.419815281276239,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,72,72 Forschung und Entwicklung,1,1-9 Employees,12,0.3125,0.538461538461538,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,72,72 Forschung und Entwicklung,2,10-49 Employees,12,0.545454545454545,0.334384858044164,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,73,73 Werbung und Marktforschung,1,1-9 Employees,12,-0.14,-0.297450424929178,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,73,73 Werbung und Marktforschung,2,10-49 Employees,12,-0.1,-0.248979591836735,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,74,"74 Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten",1,1-9 Employees,12,0.334935897435897,0.29372197309417,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,74,"74 Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten",2,10-49 Employees,12,0.25,-0.0974576271186441,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,75,75 Veterinärwesen,1,1-9 Employees,12,0.0714285714285714,0.575757575757576,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,77,77 Vermietung von beweglichen Sachen,1,1-9 Employees,12,0.210526315789474,0.012987012987013,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,77,77 Vermietung von beweglichen Sachen,2,10-49 Employees,12,0,-0.3125,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,78,78 Vermittlung und Überlassung von Arbeitskräften,1,1-9 Employees,12,-0.27536231884058,-0.270114942528736,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,78,78 Vermittlung und Überlassung von Arbeitskräften,2,10-49 Employees,12,-0.228571428571429,-0.28377065111759,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,78,78 Vermittlung und Überlassung von Arbeitskräften,3,50-249 Employees,12,-0.0540540540540541,0.0644465740297077,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,79,"79 Reisebüros, Reiseveranstalter und Erbringung sonstiger Reservierungsdienstleistungen",1,1-9 Employees,12,-0.239130434782609,-0.266159695817491,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,79,"79 Reisebüros, Reiseveranstalter und Erbringung sonstiger Reservierungsdienstleistungen",2,10-49 Employees,12,-0.181818181818182,-0.294520547945206,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,80,80 Wach- und Sicherheitsdienste sowie Detekteien,1,1-9 Employees,12,0.5,1.13333333333333,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,80,80 Wach- und Sicherheitsdienste sowie Detekteien,2,10-49 Employees,12,0.166666666666667,1,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,81,"81 Gebäudebetreuung, Garten- und Landschaftsbau",1,1-9 Employees,12,-0.072,0.00851788756388416,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,81,"81 Gebäudebetreuung, Garten- und Landschaftsbau",2,10-49 Employees,12,0.448275862068966,0.153374233128834,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,81,"81 Gebäudebetreuung, Garten- und Landschaftsbau",3,50-249 Employees,12,-0.555555555555556,-0.577287066246057,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,82,82 Erbringung von wirtschaftlichen Dienstleistungen für Unternehmen und Privatpersonen a. n. g.,1,1-9 Employees,12,0.032258064516129,-0.164319248826291,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,82,82 Erbringung von wirtschaftlichen Dienstleistungen für Unternehmen und Privatpersonen a. n. g.,2,10-49 Employees,12,-0.2,-0.319548872180451,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,84,"84 Öffentliche Verwaltung, Verteidigung, Sozialversicherung",1,1-9 Employees,12,-0.16,0.0297619047619048,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,84,"84 Öffentliche Verwaltung, Verteidigung, Sozialversicherung",2,10-49 Employees,12,-0.0925925925925926,-0.0685675492192804,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,84,"84 Öffentliche Verwaltung, Verteidigung, Sozialversicherung",3,50-249 Employees,12,-0.0277777777777778,0.150405440753335,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,85,85 Erziehung und Unterricht,1,1-9 Employees,12,0.114093959731544,-0.167678300455235,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,85,85 Erziehung und Unterricht,2,10-49 Employees,12,-0.305970149253731,-0.341720779220779,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,85,85 Erziehung und Unterricht,3,50-249 Employees,12,0.825,0.485698365527489,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,86,86 Gesundheitswesen,1,1-9 Employees,12,0.150271575135788,0.116589327146172,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,86,86 Gesundheitswesen,2,10-49 Employees,12,0.131147540983607,0.12743628185907,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,86,86 Gesundheitswesen,3,50-249 Employees,12,-0.0769230769230769,0.000586854460093897,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,86,86 Gesundheitswesen,4,250+ Employees,12,0,0.13979086406164,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,87,87 Heime (ohne Erholungs- und Ferienheime),1,1-9 Employees,12,0.0208333333333333,0.173913043478261,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,87,87 Heime (ohne Erholungs- und Ferienheime),2,10-49 Employees,12,-0.225806451612903,-0.202767749699158,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,87,87 Heime (ohne Erholungs- und Ferienheime),3,50-249 Employees,12,0.233333333333333,0.279054916985952,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,88,88 Sozialwesen (ohne Heime),1,1-9 Employees,12,0.33879781420765,0.318481848184819,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,88,88 Sozialwesen (ohne Heime),2,10-49 Employees,12,-0.0196078431372549,0.0985058107360266,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,88,88 Sozialwesen (ohne Heime),3,50-249 Employees,12,1,0.161598609904431,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,90,"90 Kreative, künstlerische und unterhaltende Tätigkeiten",1,1-9 Employees,12,0.293820933165196,0.291053227633069,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,90,"90 Kreative, künstlerische und unterhaltende Tätigkeiten",2,10-49 Employees,12,2.6,0.748936170212766,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,91,"91 Bibliotheken, Archive, Museen, botanische und zoologische Gärten",1,1-9 Employees,12,0.238095238095238,-0.170542635658915,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,91,"91 Bibliotheken, Archive, Museen, botanische und zoologische Gärten",2,10-49 Employees,12,0.153846153846154,0.175324675324675,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,91,"91 Bibliotheken, Archive, Museen, botanische und zoologische Gärten",3,50-249 Employees,12,0,0.150442477876106,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,93,"93 Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",1,1-9 Employees,12,0.232876712328767,0.522522522522523,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,93,"93 Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",2,10-49 Employees,12,0.409090909090909,0.124172185430464,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,94,94 Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),1,1-9 Employees,12,0.0633608815426997,0.0708050436469447,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,94,94 Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),2,10-49 Employees,12,0.365384615384615,0.124497991967871,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,94,94 Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),3,50-249 Employees,12,-0.444444444444444,0.0420860018298262,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,95,95 Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,1,1-9 Employees,12,-0.0697674418604651,0.126050420168067,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,96,96 Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,1,1-9 Employees,12,0.0763807285546416,0.0186721991701245,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Stadt,96,96 Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,2,10-49 Employees,12,-0.181818181818182,0.0578512396694215,95254,0.0841082301517134,12.1348719815191,36717,0.7795,0.149
Basel-Landschaft,1,"01 Landwirtschaft, Jagd und damit verbundene Tätigkeiten",1,1-9 Employees,13,-0.0586387434554974,-0.0457987738910927,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,1,"01 Landwirtschaft, Jagd und damit verbundene Tätigkeiten",2,10-49 Employees,13,2,0.137755102040816,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,2,02 Forstwirtschaft und Holzeinschlag,1,1-9 Employees,13,-0.105263157894737,-0.131386861313869,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,10,10 Herstellung von Nahrungs- und Futtermitteln,1,1-9 Employees,13,1.64285714285714,0.988505747126437,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,10,10 Herstellung von Nahrungs- und Futtermitteln,2,10-49 Employees,13,-0.130434782608696,-0.308965517241379,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,11,11 Getränkeherstellung,1,1-9 Employees,13,-1,-0.642857142857143,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,13,13 Herstellung von Textilien,1,1-9 Employees,13,0.5,0.4,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,14,14 Herstellung von Bekleidung,1,1-9 Employees,13,0.27906976744186,0.162162162162162,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,15,"15 Herstellung von Leder, Lederwaren und Schuhen",1,1-9 Employees,13,0,0,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",1,1-9 Employees,13,0.0112994350282486,0.0224438902743142,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",2,10-49 Employees,13,-0.05,0.139759036144578,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
Basel-Landschaft,18,"18 Herstellung von Druckerzeugnissen, Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",1,1-9 Employees,13,0.0517241379310345,-0.115789473684211,123521,0.0427794695470561,12.5258346114454,30494,0.797,0.451
